TRAN_AMT,WF_dvc_age,ALERT_TRGR_CD,DVC_TYPE_TXT,FRAUD_NONFRAUD,CARR_Missing,PH_NUM_UPDT_TS_Missing,PWD_UPDT_TS tm_year,PWD_UPDT_TS tm_hour,PWD_UPDT_TS tm_min,PH_NUM_UPDT_TS tm_year,PH_NUM_UPDT_TS tm_mon,PH_NUM_UPDT_TS tm_hour,PH_NUM_UPDT_TS tm_sec,PH_NUM_UPDT_TS tm_yday
8.56,2759,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.01,364,2,2.0,0,0,0,2021.0,12.0,58.0,2020.0,9.0,22.0,49.0,253.0
0.54,49,2,2.0,1,0,1,2021.0,15.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
75.39,231,2,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,1.0,10.0,37.0,8.0
0.01,729,1,2.0,1,0,0,2021.0,4.0,14.0,2019.0,7.0,6.0,37.0,189.0
489.83,0,1,2.0,0,0,0,2020.0,17.0,36.0,2020.0,5.0,23.0,8.0,123.0
50.52,629,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
467.59,529,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
495.31,1106,2,2.0,0,1,0,2018.0,12.0,36.0,2018.0,5.0,11.0,5.0,136.0
459.23,114,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,235,1,2.0,1,0,1,2021.0,4.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
27.67,354,1,2.0,0,0,0,2019.0,19.0,17.0,2020.0,3.0,10.0,4.0,61.0
150.59,484,2,1.0,0,0,0,2020.0,17.0,13.0,2020.0,5.0,16.0,42.0,128.0
10.42,782,2,2.0,1,1,1,2020.0,20.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
462.69,1760,2,2.0,1,0,0,2020.0,4.0,55.0,2017.0,4.0,8.0,22.0,98.0
490.21,0,1,2.0,0,1,1,2020.0,2.0,6.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
36.17,1904,1,2.0,1,0,1,2021.0,7.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,65,2,2.0,1,0,0,2019.0,4.0,36.0,2020.0,7.0,6.0,29.0,190.0
0.01,124,1,1.0,1,0,1,2020.0,18.0,37.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
963.24,1410,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
152.52,270,1,2.0,1,0,0,2020.0,4.0,2.0,2019.0,10.0,6.0,42.0,286.0
471.53,1300,1,2.0,1,0,0,2017.0,5.0,10.0,2019.0,9.0,6.0,37.0,270.0
18.53,510,1,2.0,1,0,0,2020.0,16.0,52.0,2021.0,7.0,13.0,37.0,186.0
0.01,96,2,2.0,1,0,0,2021.0,4.0,7.0,2018.0,7.0,9.0,37.0,189.0
0.01,501,2,2.0,1,0,0,2020.0,15.0,40.0,2017.0,7.0,18.0,17.0,189.0
158.76,1896,1,2.0,1,0,1,2021.0,13.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
464.24,1,1,2.0,1,0,0,2020.0,22.0,0.0,2020.0,11.0,6.0,55.0,313.0
487.77,1,2,0.0,0,1,1,2018.0,15.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,479,2,2.0,1,0,1,2019.0,4.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
8.88,21,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
54.93,952,1,2.0,1,0,1,2017.0,15.0,40.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.38,0,2,1.0,0,0,0,2019.0,15.0,15.0,2020.0,5.0,14.0,5.0,122.0
490.44,0,2,2.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
497.05,0,1,2.0,0,0,0,2020.0,12.0,41.0,2020.0,5.0,9.0,48.0,123.0
141.12,141,2,2.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
19.99,469,2,2.0,1,0,0,2021.0,4.0,41.0,2017.0,12.0,10.0,37.0,352.0
2.85,45,1,2.0,1,0,1,2018.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
57.01,832,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,1.0,17.0,13.0,2.0
0.01,14,1,2.0,1,0,1,2020.0,15.0,52.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
18.56,1924,2,4.0,1,0,0,2021.0,20.0,43.0,2017.0,8.0,9.0,40.0,236.0
25.65,388,2,0.0,1,0,0,2018.0,1.0,58.0,2017.0,5.0,11.0,37.0,121.0
3.07,438,1,2.0,1,0,0,2017.0,4.0,37.0,2018.0,7.0,18.0,30.0,205.0
5.4,1727,2,1.0,1,0,1,2017.0,15.0,44.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
67.46,534,2,0.0,1,0,1,2017.0,6.0,45.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
456.8,20,1,2.0,1,0,0,2020.0,16.0,39.0,2021.0,2.0,17.0,5.0,59.0
493.57,98,1,2.0,0,0,0,2021.0,17.0,16.0,2021.0,5.0,7.0,5.0,121.0
491.06,605,2,1.0,0,0,0,2021.0,5.0,0.0,2020.0,8.0,14.0,5.0,229.0
0.01,84,1,2.0,1,0,1,2020.0,4.0,32.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
460.28,1577,2,2.0,1,0,1,2020.0,10.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
473.55,4,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
36.86,793,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,9.0,3.0,37.0,257.0
0.01,1524,2,1.0,0,0,0,2021.0,12.0,8.0,2021.0,5.0,18.0,2.0,135.0
518.52,249,1,2.0,1,0,1,2018.0,20.0,59.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,461,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,12.0,6.0,37.0,345.0
491.88,130,2,2.0,0,1,0,2021.0,10.0,34.0,2020.0,2.0,23.0,2.0,33.0
0.01,460,1,2.0,1,0,1,2017.0,14.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.09,0,1,0.0,0,1,0,2021.0,16.0,52.0,2020.0,1.0,6.0,5.0,1.0
0.01,67,2,1.0,1,0,1,2020.0,10.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
485.6,0,2,2.0,0,1,0,2020.0,18.0,2.0,2020.0,5.0,21.0,1.0,122.0
0.01,377,1,2.0,1,0,0,2017.0,14.0,45.0,2019.0,6.0,11.0,39.0,162.0
0.17,131,1,0.0,1,0,0,2020.0,0.0,49.0,2021.0,8.0,13.0,37.0,220.0
488.12,766,2,1.0,0,0,1,2021.0,12.0,59.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
134.0,753,2,2.0,1,0,1,2017.0,9.0,58.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
21.51,1862,2,3.0,1,0,1,2019.0,14.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
494.55,1610,2,3.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
473.51,156,2,2.0,1,0,0,2017.0,4.0,23.0,2019.0,2.0,6.0,27.0,55.0
493.75,841,2,3.0,0,0,1,2021.0,20.0,34.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.46,347,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,4.0,5.0,20.0,100.0
471.35,71,2,1.0,1,0,0,2018.0,6.0,2.0,2019.0,8.0,13.0,37.0,226.0
54.41,296,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
480.99,217,2,1.0,1,0,0,2020.0,13.0,55.0,2019.0,3.0,10.0,37.0,67.0
16.15,863,1,2.0,1,0,1,2017.0,13.0,10.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
487.61,77,2,1.0,0,0,0,2018.0,12.0,20.0,2021.0,5.0,13.0,54.0,148.0
111.36,342,1,2.0,1,0,1,2019.0,15.0,42.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,819,2,2.0,1,0,0,2021.0,11.0,44.0,2018.0,7.0,6.0,37.0,189.0
459.27,1556,1,2.0,1,0,1,2019.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
54.08,1281,2,1.0,0,0,0,2021.0,21.0,5.0,2020.0,10.0,12.0,27.0,298.0
4.85,175,2,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,12.0,6.0,45.0,342.0
489.66,1721,1,1.0,0,0,1,2019.0,13.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.51,0,2,1.0,0,0,1,2021.0,14.0,57.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
34.47,103,1,2.0,1,0,1,2020.0,7.0,42.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.68,0,2,1.0,0,1,0,2020.0,17.0,21.0,2020.0,5.0,2.0,5.0,131.0
493.9,293,2,1.0,0,0,0,2020.0,18.0,1.0,2019.0,5.0,9.0,38.0,148.0
473.15,73,1,2.0,1,0,1,2021.0,11.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
7.36,383,1,2.0,1,0,0,2020.0,4.0,24.0,2018.0,7.0,16.0,8.0,189.0
90.56,367,1,0.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
7.48,285,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,10.0,11.0,37.0,281.0
494.25,0,2,2.0,0,0,1,2021.0,19.0,51.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
8.33,18,2,2.0,1,0,0,2020.0,8.0,43.0,2019.0,7.0,6.0,37.0,189.0
0.01,1285,1,2.0,1,0,1,2018.0,6.0,17.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
33.51,1742,2,2.0,1,0,0,2018.0,6.0,13.0,2017.0,1.0,23.0,23.0,4.0
0.01,36,1,2.0,1,0,1,2019.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
88.59,193,1,2.0,1,0,1,2020.0,22.0,18.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
484.64,100,1,1.0,0,0,0,2021.0,9.0,56.0,2020.0,5.0,11.0,59.0,140.0
491.02,0,2,1.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,5.0,20.0,5.0,123.0
0.01,117,1,2.0,1,0,1,2021.0,11.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.29,189,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
53.51,1950,2,3.0,1,0,1,2018.0,20.0,49.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.32,1229,2,0.0,0,0,0,2020.0,7.0,8.0,2019.0,6.0,11.0,35.0,172.0
3.25,855,1,3.0,1,0,0,2017.0,9.0,23.0,2021.0,7.0,0.0,22.0,186.0
0.01,1871,1,2.0,1,0,1,2017.0,4.0,36.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.8,0,2,2.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,5.0,23.0,5.0,137.0
487.86,535,1,1.0,0,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
497.28,713,2,2.0,1,0,1,2017.0,4.0,26.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
20.55,76,1,2.0,1,0,0,2017.0,16.0,6.0,2017.0,2.0,4.0,37.0,48.0
493.04,1700,2,2.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,5.0,11.0,5.0,148.0
0.91,22,2,2.0,1,1,1,2021.0,8.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
27.09,289,1,1.0,1,0,0,2020.0,4.0,7.0,2018.0,10.0,16.0,25.0,277.0
213.67,146,2,0.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
78.41,11,1,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,1.0,11.0,0.0,13.0
1828.88,1187,1,0.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,61,1,2.0,1,0,0,2020.0,4.0,25.0,2019.0,1.0,10.0,37.0,8.0
481.13,296,2,2.0,1,0,0,2020.0,4.0,43.0,2020.0,1.0,5.0,25.0,22.0
4.66,354,1,2.0,1,0,0,2018.0,15.0,45.0,2020.0,9.0,6.0,46.0,258.0
497.32,322,1,1.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.04,523,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
93.77,152,2,0.0,0,0,0,2019.0,16.0,58.0,2020.0,5.0,14.0,28.0,146.0
489.0,1783,2,1.0,0,0,0,2021.0,15.0,20.0,2020.0,5.0,13.0,14.0,150.0
492.07,0,1,2.0,0,1,0,2021.0,17.0,27.0,2020.0,5.0,23.0,5.0,122.0
81.38,1505,1,2.0,1,0,0,2018.0,11.0,36.0,2020.0,8.0,22.0,24.0,229.0
2.22,614,1,2.0,1,0,0,2021.0,4.0,14.0,2020.0,3.0,13.0,39.0,81.0
29.11,644,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,383,1,2.0,1,0,1,2020.0,4.0,50.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.22,85,2,0.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
59.98,245,2,1.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
32.69,1338,1,2.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,118,2,2.0,1,0,0,2019.0,14.0,58.0,2018.0,7.0,6.0,37.0,189.0
14.44,504,1,2.0,1,0,1,2021.0,9.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
564.65,385,1,2.0,1,0,1,2019.0,5.0,9.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.76,38,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.38,0,2,2.0,0,1,0,2021.0,19.0,11.0,2019.0,5.0,14.0,0.0,145.0
0.01,307,2,2.0,1,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,2.0,6.0,16.0,56.0
34.58,1307,2,2.0,1,0,0,2018.0,8.0,7.0,2017.0,6.0,12.0,37.0,173.0
490.54,1396,1,2.0,0,1,0,2021.0,16.0,49.0,2020.0,5.0,18.0,5.0,129.0
81.83,730,2,1.0,0,0,1,2020.0,14.0,31.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
433.57,1835,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
463.19,107,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,975,2,2.0,1,0,1,2020.0,7.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
134.7,2070,2,3.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,10.0,16.0,37.0,288.0
491.9,726,1,2.0,1,0,0,2017.0,11.0,12.0,2017.0,8.0,2.0,37.0,216.0
178.98,141,2,2.0,1,0,1,2020.0,4.0,45.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,1063,2,2.0,1,1,1,2020.0,15.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.47,1275,1,2.0,0,1,0,2021.0,13.0,20.0,2017.0,1.0,8.0,14.0,1.0
469.88,184,1,2.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
205.19,372,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,27,1,2.0,1,0,1,2017.0,14.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
23.94,1816,2,1.0,0,0,1,2020.0,8.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
486.77,1290,1,1.0,1,0,1,2017.0,0.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
473.79,1196,1,2.0,1,0,0,2019.0,7.0,7.0,2019.0,6.0,9.0,37.0,159.0
409.48,331,2,2.0,1,0,1,2021.0,4.0,26.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,2114,2,2.0,1,0,0,2020.0,4.0,41.0,2017.0,3.0,6.0,37.0,63.0
0.01,43,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
100.73,1310,1,1.0,1,0,1,2021.0,4.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1977.3,778,1,2.0,1,0,1,2021.0,10.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
889.02,628,2,0.0,1,0,1,2017.0,4.0,40.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.23,2034,1,1.0,0,1,0,2020.0,12.0,21.0,2020.0,2.0,10.0,5.0,46.0
469.09,120,1,2.0,1,0,1,2017.0,4.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,149,2,2.0,1,0,0,2020.0,11.0,3.0,2018.0,7.0,6.0,37.0,205.0
487.79,261,1,2.0,0,0,0,2020.0,12.0,17.0,2019.0,5.0,7.0,5.0,127.0
66.95,456,1,2.0,1,0,1,2020.0,19.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
46.41,1050,1,2.0,1,0,1,2020.0,8.0,40.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
12.13,2022,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
7.69,23,2,0.0,1,0,0,2017.0,7.0,41.0,2021.0,4.0,6.0,37.0,98.0
462.47,1647,2,2.0,1,1,1,2020.0,4.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.93,0,1,2.0,0,1,1,2020.0,7.0,46.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.42,617,2,2.0,0,0,0,2018.0,14.0,56.0,2021.0,12.0,15.0,5.0,341.0
3.98,135,2,2.0,1,0,1,2017.0,0.0,45.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
107.82,670,2,2.0,0,0,1,2020.0,9.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
29.87,2287,1,1.0,1,0,1,2020.0,9.0,19.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
129.26,202,2,3.0,0,0,0,2021.0,10.0,17.0,2018.0,10.0,23.0,24.0,297.0
86.93,37,1,4.0,0,0,0,2021.0,19.0,7.0,2020.0,10.0,8.0,5.0,290.0
484.02,0,2,1.0,0,1,0,2021.0,4.0,8.0,2018.0,5.0,13.0,34.0,126.0
109.29,1281,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.13,0,2,2.0,0,1,0,2021.0,20.0,5.0,2020.0,1.0,16.0,5.0,13.0
8.01,1485,2,0.0,0,1,1,2021.0,6.0,25.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.33,650,2,0.0,0,0,0,2021.0,7.0,40.0,2018.0,10.0,9.0,39.0,279.0
5.51,76,1,2.0,1,0,0,2019.0,6.0,7.0,2017.0,1.0,6.0,51.0,14.0
26.74,1372,2,3.0,1,0,0,2020.0,5.0,56.0,2019.0,5.0,7.0,37.0,125.0
462.48,101,2,2.0,1,0,1,2017.0,4.0,13.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
39.33,460,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,10.0,9.0,7.0,281.0
139.19,2282,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,12.0,6.0,3.0,363.0
2.47,233,1,2.0,1,0,1,2017.0,9.0,53.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
496.22,46,2,2.0,0,0,0,2021.0,2.0,19.0,2020.0,5.0,11.0,5.0,151.0
186.66,1159,2,1.0,0,0,0,2018.0,7.0,56.0,2019.0,3.0,7.0,5.0,85.0
5.7,1441,1,2.0,1,0,1,2021.0,22.0,45.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
20.44,413,1,4.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,3.0,6.0,15.0,67.0
0.01,90,2,2.0,1,0,0,2021.0,8.0,7.0,2018.0,11.0,6.0,43.0,309.0
62.4,977,2,2.0,1,0,0,2021.0,0.0,14.0,2019.0,6.0,18.0,13.0,153.0
16.89,0,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,8.0,12.0,43.0,241.0
50.06,2,2,2.0,1,0,0,2020.0,12.0,9.0,2017.0,12.0,16.0,55.0,336.0
0.01,638,2,2.0,1,0,0,2020.0,11.0,7.0,2017.0,12.0,11.0,46.0,340.0
2.28,866,2,2.0,1,0,1,2019.0,14.0,13.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
445.13,0,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.62,0,1,1.0,0,0,0,2020.0,10.0,56.0,2020.0,5.0,16.0,48.0,145.0
18.62,184,1,2.0,1,1,1,2020.0,15.0,6.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.56,268,1,1.0,0,0,0,2020.0,9.0,21.0,2021.0,9.0,15.0,36.0,251.0
492.8,580,1,0.0,0,0,0,2019.0,12.0,25.0,2021.0,5.0,5.0,40.0,121.0
84.89,1650,2,2.0,0,0,0,2020.0,12.0,38.0,2021.0,6.0,8.0,49.0,167.0
7.52,467,2,2.0,1,0,0,2020.0,5.0,7.0,2019.0,7.0,6.0,5.0,189.0
8.37,688,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,2.0,1.0,21.0,58.0
491.64,1130,2,1.0,0,0,0,2021.0,10.0,55.0,2020.0,5.0,6.0,51.0,125.0
58.95,1086,2,2.0,0,1,0,2018.0,18.0,33.0,2017.0,5.0,8.0,57.0,121.0
429.97,302,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
43.64,1311,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,3.0,22.0,59.0,66.0
7.77,1550,2,2.0,0,0,0,2020.0,14.0,49.0,2020.0,5.0,14.0,5.0,138.0
0.54,165,2,2.0,1,0,0,2021.0,10.0,54.0,2018.0,9.0,7.0,37.0,251.0
2.03,2643,1,2.0,1,0,1,2017.0,4.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
113.86,598,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
15.91,1996,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
